image_name,luminance,contrast,brisque,cpbd,shannon_entropy,glcm_entropy
05400_RV,0.0314,53.2135,19.353027603993695,0.7869638330447004,7.105109334348499,10.56713977650263
05744_FV,0.0311,66.2373,12.959174069356521,0.8069370260468183,7.6066893480281985,12.256455768609337
02489_MVR,0.032,45.7444,3.5263571085556293,0.7781563162568181,7.088454299335205,11.125861996584872
02130_MVL,0.0309,46.7137,1.434531073643683,0.7612403100775194,7.177274325799232,10.970697224587731
07682_RV,0.0315,67.0581,19.205012898476383,0.7656157829193156,7.44129126612777,10.823806521501908
03373_FV,0.0314,61.8369,12.727009860246511,0.8083144511581066,7.579016511460817,11.995942378508865
00364_RV,0.0314,60.0609,13.669849738394504,0.8087034920226039,7.19373965298115,11.2590609949142
03791_MVL,0.0318,50.0742,1.518089320258781,0.8030628455232891,7.309550429215971,11.86128177383154
03603_RV,0.0316,65.2299,8.008125379575262,0.8112575605335224,7.488398442346316,11.391255899985126
06258_MVL,0.0339,49.1801,14.343401132620414,0.8225975221831575,7.414507106233633,12.451781254266475
03594_RV,0.0321,63.3561,14.36538283954232,0.7536365229582895,7.202350026187857,11.282589692036943
00384_RV,0.0312,57.5798,20.35540893753941,0.8245921908028557,7.224162506098689,10.79891171989618
06390_MVR,0.0353,52.4624,8.095335371858681,0.8015011341335982,7.414422033044024,11.817135657723094
04468_RV,0.0314,58.484,16.266379099425052,0.821506249456254,7.41871778699675,11.666909810621249
05935_MVR,0.0318,49.1926,10.958238889197077,0.7012349188301434,7.410819767690328,11.421908589259223
01179_MVL,0.0316,48.6834,-1.0678810993778427,0.8255066024044577,7.394528853955454,11.571198720713195
00017_FV,0.0316,54.0593,13.53881572185,0.8042804049724466,7.481341309221799,12.018840083648742
06779_MVL,0.0317,59.3899,18.93039160324028,0.7811132677566865,7.587175817811158,11.480845181860705
00721_FV,0.0322,66.3095,6.672245555829903,0.7863446444609317,7.679705746880299,11.767040479719416
00515_FV,0.0324,62.1517,6.593296849927782,0.799479713002979,7.527078879509214,11.430612581291298
06711_MVR,0.0306,52.7022,7.240466809326421,0.7682261922720515,7.4267990855712265,11.238328115699979
06196_MVL,0.0344,40.4035,6.345646028108121,0.8172970348241899,7.149754768953107,12.315323361203776
05959_MVR,0.032,55.3565,5.859496822536784,0.7576530984292735,7.492111462041644,11.891852267065024
05465_MVR,0.0334,53.1572,6.831561912624096,0.8281916712507991,7.490056816329269,11.925179741389153
06972_MVL,0.0322,56.5335,13.521972316574505,0.8169878173081591,7.439551727134024,12.332687706810404
06062_RV,0.0379,55.6157,18.39006998760314,0.8105168710405395,7.210546565009758,10.355486189904633
06374_MVL,0.0389,45.7545,15.086457856423266,0.7770157553290084,7.384369230760699,12.13258285985243
07078_MVR,0.0352,54.32,7.494295947860763,0.8480503488849362,7.6291205712265855,12.820303306201414
01348_FV,0.0317,61.7908,5.952449552749357,0.8160902533752543,7.2895800958402655,11.534882827248063
08220_RV,0.0309,58.5395,20.37667824473064,0.7879650669367865,7.352922959538235,10.75795207480079
04752_RV,0.0318,59.874,10.411268250617553,0.8231554695944023,7.516753025695062,11.823380521380367
02621_MVR,0.0316,49.2936,24.971694358009557,0.6808417232498244,7.219957644469969,10.677915083821198
07248_RV,0.0407,52.3301,9.914191321118068,0.8504119951371066,7.194604705116107,11.66415238941846
07875_RV,0.0313,65.7641,10.586745915836417,0.8177877520905066,7.580353063467328,11.890646246779998
06516_RV,0.0307,61.1521,10.108097340817238,0.7996559326563335,7.452818193536277,11.432186160509014
05693_MVL,0.0318,43.8967,4.337212884910372,0.7848229706390328,7.242286001413176,10.997427395158624
06426_MVL,0.0322,64.316,3.338803653269764,0.7563417131156864,7.667700937124051,11.700708883380594
02891_MVR,0.0312,65.5883,10.834212682883361,0.7711388933990005,7.712164714397009,11.940872810670124
07743_MVR,0.0317,57.588,8.07033720151864,0.7356336366700371,7.602639406815738,11.601761437057412
01273_MVR,0.0328,50.2438,12.145783117323361,0.741555191993071,7.454048809648588,11.081306160031247
06555_MVR,0.0312,68.5023,7.985366742151058,0.7833047160433262,7.8087279561872975,12.654190667600918
02157_MVL,0.0314,46.3699,5.978287479624527,0.7948912286451719,7.183193376755117,11.038410250385999
05731_MVR,0.0317,52.4979,18.002223902662962,0.6023933167757958,7.57473710719388,11.902571595036227
06432_MVR,0.0355,58.7483,19.030799927359652,0.75551717168005,7.611050302562193,11.638300556884293
05791_RV,0.0316,60.9897,24.058109565802027,0.8030229940504905,7.219055687066853,11.257355065478908
06230_RV,0.0352,44.8064,6.5318010934439314,0.8148066523132216,7.067071414292963,11.115717538620522
06998_RV,0.0334,54.961,8.260867541140414,0.860651194177331,7.292070013482005,11.981120465465857
06008_MVL,0.0316,51.065,7.1320362655277165,0.7267082539132443,7.474669890202328,11.171620714174798
07525_MVR,0.0314,60.398,7.1124660013651635,0.724901898199433,7.73658844865994,11.705519461257076
00567_FV,0.0331,57.9587,5.736891831243469,0.8206551334143175,7.634981555632236,11.66178106086135
06952_MVR,0.0328,58.2675,7.395046320716432,0.8356069524271172,7.557341286938806,12.26137354104936
01509_MVL,0.0314,51.1354,6.868308850336774,0.7751607654760984,7.471207650806648,11.24383842743165
02231_FV,0.0312,69.297,10.711534093764925,0.8221456593175929,7.690333153137246,12.160255270855455
02468_MVL,0.0311,49.5848,10.343889120192983,0.802384783813016,7.250352380336477,10.58368013303489
06123_MVL,0.033,49.8513,11.521015344418828,0.7794242835072673,7.464307787925343,12.4192330876125
00287_RV,0.0309,63.1955,21.569220916501735,0.7969508879179402,7.129951444108405,11.03184190711082
05863_MVL,0.0318,46.6849,6.478349146113459,0.7891055289522284,7.244696506575479,11.235050746613156
04372_RV,0.0317,59.2719,20.88867921010339,0.7855685874553799,7.047361434427321,10.79201460333029
03374_MVL,0.0308,40.8949,-1.451164693196489,0.7806540552960097,7.106803143159364,10.815230956862372
00711_MVR,0.0323,56.5275,15.878626876428001,0.6630204772601491,7.567732832487872,11.182314465872576
06065_RV,0.0355,48.1781,18.203854148205068,0.839671803969398,6.817204518958288,9.903608617843346
07560_MVR,0.0321,67.5287,15.316128228929273,0.7383161245244935,7.719121308021958,11.799027256705797
05438_MVR,0.0315,51.4979,11.0033289432034,0.7204529535372403,7.391553870714954,11.14810329935667
06538_FV,0.0309,73.0327,9.944519422200955,0.8127726100211053,7.64943127943741,11.804864910274528
07208_FV,0.0308,67.4572,1.40994632369663,0.8454500825634848,7.337965594346592,11.740683737373745
00082_FV,0.0315,62.9964,13.9482376778478,0.7957575902921004,7.726260321014625,12.604555010094783
06257_MVL,0.0333,46.2855,13.301042055065835,0.8091273800615283,7.374256924758755,12.515664321390071
03225_FV,0.0328,61.0252,14.631425541502466,0.8080848562573475,7.5993022404639925,11.99222121728141
01004_MVL,0.0319,46.2777,5.891331452577987,0.798889948833579,7.3387492445090805,11.282272906348858
04796_MVL,0.0326,49.2451,6.239674076270802,0.7910080366171697,7.4066649626592325,11.799620421339837
05439_RV,0.0311,48.3525,24.949556342258433,0.795089651939529,6.652545074079353,10.344925994043763
01188_MVR,0.0318,54.5656,19.592807509330527,0.6671834339183877,7.539983651608314,11.273613772052807
07018_MVR,0.033,50.986,15.578360613962076,0.8187089704926934,7.5165280011948274,12.872549947272544
00519_MVR,0.0317,63.6001,20.59982370654504,0.7871019677996423,7.706810363341528,12.068604019634016
07281_RV,0.0315,61.6347,4.0931688157902215,0.8502450833881284,7.528979983277643,12.195093967498337
06289_MVL,0.0337,45.6504,10.419283281619613,0.7759721158435735,7.389113170935024,12.425422123720896
06126_FV,0.0324,51.7817,9.721274971849056,0.8264936087819765,7.27176211288728,11.171827999106265
01897_MVL,0.0317,40.8299,3.1645185892533334,0.8076728549327621,7.124290871251272,11.356766532617005
07039_FV,0.0323,54.9005,4.291408277160457,0.8379717343437963,7.182150992743024,11.93909971170952
03869_FV,0.0313,65.3531,14.077269187099517,0.8122479985975575,7.752808016051801,11.936425199840178
07997_MVL,0.0312,64.5571,17.001126777215262,0.7861742317451368,7.732822455534601,12.604299134188327
00260_MVL,0.0313,53.7015,8.214353522385494,0.808790060814088,7.396876154357882,11.21843300093056
05888_RV,0.0316,61.5232,12.037010156667606,0.7899683275715734,7.397103240966753,11.270739168350982
02337_RV,0.0307,60.2405,7.29198061491158,0.8217043266795014,7.330712525719221,11.250816961810838
03806_MVR,0.032,60.3774,10.574837107861725,0.7296269202633503,7.729003189487465,11.889037726580145
00006_FV,0.0313,53.5393,13.34937602450404,0.7753015855568685,7.502056922582837,11.847278523271855
04392_FV,0.032,47.4603,17.674945836628325,0.8244876424131506,7.398748962419899,11.473941363560328
05103_MVL,0.0313,46.5555,9.01411111346053,0.8055036753996676,7.198372240414344,11.00594115454624
01123_MVL,0.0312,52.0772,6.375311600388017,0.799287085275569,7.414023365126312,11.382061532034742
04802_RV,0.0321,62.6508,15.134784407724709,0.8067966679288148,7.325568519394399,11.624234434508832
02839_RV,0.0328,67.0961,14.982816622221634,0.786674715158832,7.477065076586053,11.806636675137089
00382_MVR,0.0324,51.7601,11.135172568958723,0.7994761497002971,7.285905252652192,11.215081519598927
07321_FV,0.0327,48.3536,15.551297995057524,0.8486841207689264,7.420047362680371,11.88597424582535
04795_MVL,0.0316,49.5386,1.292286038911783,0.7956213829801008,7.341210730985893,11.754302343021331
02267_MVR,0.0319,59.0162,11.810931026350744,0.7250687835460737,7.550877766579285,11.430271813997459
07890_MVR,0.0332,60.4815,14.848241813823705,0.8250690859794567,7.683421558054245,12.974394512014115
06200_MVL,0.0349,46.9208,9.54772124575581,0.764004625876809,7.416481275446874,12.56127091354714
00524_RV,0.0308,68.1997,19.204879503158594,0.8118666987755405,7.507275345427873,11.671462297216653
06936_MVL,0.0315,63.2426,9.283085906175273,0.8428723928395467,7.455827608140444,12.492669192587124
00621_FV,0.0311,68.9053,12.826297262288989,0.7623236876545005,7.575171123135993,11.443406587115746
06959_RV,0.0341,55.4514,8.26969168075172,0.843896351364045,7.295990532059462,11.931287720328406
03392_FV,0.0314,56.4971,15.14785896206567,0.7876368846586839,7.428707504388829,10.824959788007977
03947_MVL,0.0312,42.4313,3.667332301717778,0.8191147547368216,6.91294520758498,10.65103849994475
04138_RV,0.0319,66.0978,17.26805357227849,0.7989212877127929,7.293449106628509,11.55933582075513
03298_MVL,0.0311,45.7895,0.6745536838347732,0.7808828764684941,7.210569176499706,11.06007546636836
01343_MVL,0.0309,48.3108,2.876227468962014,0.7407377961520114,7.226995026518928,10.959469158003248
01167_RV,0.0314,63.4176,12.420010000431802,0.7764909209256391,7.208757359519405,11.179748159285838
01086_MVR,0.0321,53.9378,-0.8412148445325158,0.7881114407026115,7.526722307174194,12.16129670248645
07859_RV,0.0337,66.2869,10.166009506534891,0.8182865589878481,7.387660418845384,11.239355368894515
06420_FV,0.0316,68.3223,12.715038918625822,0.806793273038737,7.505298330335048,11.592757324920607
05951_MVR,0.0321,54.1456,30.16198833711232,0.5804620536981324,7.480075059810364,10.992791124156204
00814_RV,0.0314,61.0868,20.388400817194423,0.803078768492603,7.236012628603394,10.892614733864788
06698_MVL,0.0325,54.7921,11.185362022044018,0.743676851372346,7.495809240264312,11.336906533580484
03843_MVR,0.032,54.5966,17.74480901903084,0.7436049340922075,7.373403072545929,11.087882430051824
05355_FV,0.0314,67.5255,13.981857448254203,0.8035721050039775,7.6607248988775325,11.617975243505192
07727_MVL,0.0403,53.3739,7.574631809300712,0.76680610954373,7.477503987092834,11.923088861411777
03629_FV,0.0312,68.2809,14.218243179072346,0.8164129737756927,7.495896750848087,11.477702543897168
03350_RV,0.032,58.056,7.887365478116152,0.8150151645466479,7.327172479627183,11.161326773231819
04426_RV,0.0316,68.3244,18.127310656818366,0.8109966734902763,7.415932751263189,11.698798871725701
01315_FV,0.0316,45.3689,19.189906202970718,0.7843966079582518,7.3273782761807045,10.8386375011765
06981_RV,0.0311,63.6965,7.002894613969573,0.8532839817294062,7.443903961093562,12.075611692277153
02124_FV,0.0317,63.4084,6.666405852998054,0.7924028018035901,7.577525995058576,12.118435231612757
02030_MVL,0.0318,48.3964,1.3658211974837684,0.7895802304900443,7.360995573798808,11.85514329173209
06530_MVR,0.0307,65.4381,17.03122289719542,0.787332392378264,7.740657042483877,12.38999301642907
07739_MVR,0.0323,69.0303,13.315727689376985,0.7776307212136776,7.6816956135666015,11.619257306413726
05741_FV,0.0317,68.3048,11.674201209576125,0.8088276690374764,7.454275229052476,11.270852941673132
02479_RV,0.0315,57.3906,19.439400047985117,0.797550038280652,7.129049517515433,11.119300842098564
07650_RV,0.0419,56.3673,12.719924914916731,0.8086802984564561,7.122967534587396,10.813384455035399
07870_MVR,0.0358,61.5963,15.445305263062636,0.823361761614235,7.653831811193392,12.583879513691244
01436_RV,0.0321,61.4944,15.130170433913548,0.7962024595764063,7.239338614600934,11.53444642544875
01134_RV,0.0321,66.1579,12.99484749531959,0.7587625820338053,7.396133411786954,11.43070333419496
01320_RV,0.0303,66.3731,15.466514860349065,0.7890902262698338,7.3106947900486325,11.268507404096123
04248_MVL,0.0316,59.4239,-2.4611982775116132,0.7879880312916833,7.671285303882451,11.862592964805794
04416_MVL,0.0316,56.8974,7.8328241301230435,0.801941312449875,7.429887192699499,12.06822617509669
07910_RV,0.0326,65.025,9.58052767162448,0.8209338988776698,7.481382662445104,11.44492952907179
05521_RV,0.0318,66.0769,18.267115922371403,0.8153677730532463,7.573259735962903,11.827460913167148
05195_FV,0.0316,66.6209,20.197639377430704,0.8094289349240261,7.704159384330541,11.525211923311705
03794_RV,0.0319,64.8907,2.7454033478292956,0.7948007410015769,7.584598915866282,11.956824501271454
05259_MVR,0.0317,56.1559,28.835399651047936,0.7311685799045531,6.790956017837636,9.75064826306142
07080_FV,0.0306,66.9947,4.817894563576004,0.8262549683497717,6.937713191925888,10.848520133554274
07132_MVL,0.0329,61.5494,7.4575915316387125,0.8066016080236378,7.574333083676596,12.622781070537487
06975_MVL,0.0322,56.7675,9.396604120060232,0.8116946324279225,7.555277837891044,12.33534707378158
05426_MVL,0.0316,67.7589,7.565250474442308,0.8046709674109604,7.858004695658703,12.867163735264032
05196_MVL,0.0319,55.739,-13.230648261172774,0.6987759076366671,7.42986594206069,10.922408254482974
06057_FV,0.034,55.6862,12.39554423440481,0.8576294044367235,6.978760033210614,11.250054339782217
05202_RV,0.0318,67.1182,17.142187324119703,0.8126382588876724,7.529320680984313,11.375616553349415
05859_RV,0.0318,65.4231,16.87738847408363,0.8010896515724912,7.361874438863923,11.501316196641277
01724_MVL,0.0323,47.4695,3.7382417146253317,0.7471127761271155,7.22647897210624,10.933270497203043
00980_MVR,0.0313,60.704,5.238479787697742,0.7374706971005552,7.660892870341205,11.547408253101528
05270_RV,0.0315,65.9445,22.52851038336709,0.8128111876001212,7.197425425627195,10.915895584799207
